time	msgId	prevMsgId	from	prevUser	popularity	text
1479188477000	798400456967983105	798398415365357568	ATTCares	dustinstoll	0	@dustinstoll Oh no, Dustin! We hate that this happened. Here is a link that can help you unlock the device: https://t.co/Is8tkg6yYE ^MilS
1479188210000	798399336791109632	798397754552815618	ATTCares	MichChristellas	0	@MichChristellas Hey, Michelle. Yes, DM @ATTcares.We are happy to help with any bill concerns. What is your service type? Thanks!^DanaeW
1479187608000	798396812751147008	798395295239376897	ATTCares	TheRealTJKnight	0	@TheRealTJKnight We hate that this happened to you! We want to make things right. Can you please DM us with your acct#? Thanks! ^MilS
1479187312000	798395572474564608	798394652537851905	ATTCares	Niickalodeon	0	@Niickalodeon Make sure you delete your public information, Nick! We want to make sure your information is safe, so DM us! ^JeffO
1479187262000	798395360456613888	798393576874975232	ATTCares	MichChristellas	0	@MichChristellas Hi, Michelle! Kindly DM us to let us know what services you have with AT&amp;T so we may better assist you today! ^SeanF
1479187123000	798394778413072387	798393350449729536	ATTCares	dianadiluxe	0	@dianadiluxe Please DM us the number associated with your acct, so that we may look further into your service inquiry? Thanks Diana!^SaraM
1479186992000	798394229789696000	798391838436720641	ATTCares	TheRealTJKnight	0	@TheRealTJKnight  Hi T.J. We don't want you to feel that way. We would love to help you here. What seems to be going on? ^LeeD
1479186877000	798393745989402625	798391064403083264	ATTCares	Niickalodeon	0	@Niickalodeon Hey, Nick. Will you DM us a contact phone #. Are your services bundled, if so,  what are the service types. Thanks!^DanaeW
1479186231000	798391038788456448	798389107810533377	ATTCares	xXGAMER_14Xx	0	@xXGAMER_14Xx Hi! Understand the issue you are having with your internet. Do you have DSL or U-verse internet? DM us back. Thanks! ^MikeG
1479185990000	798390027407491072	798388640254562304	ATTCares	Omarmasry	0	@Omarmasry Hey, Omar. Glad you got that done. Let us know if you need anything else. We are here for you!^DanaeW
1479185818000	798389306863788032	798388099369811968	ATTCares	dianadiluxe	0	@dianadiluxe Thanks for reaching out, Diana. Have you tried troubleshooting? What is your zip code we can check for outages. Thanks^DanaeW
1479185653000	798388613453062144	798387463572115460	ATTCares	_ItsaSHEthang_	1	@_ItsaSHEthang_ We appreciate you telling us and the technicians are working to resolve the issue. Apologize for the inconvenience! ^MikeG
1479185612000	798388443290148865	798386273761140736	ATTCares	KaneoHakune	0	@KaneoHakune Great! If you do need any additional assist we're just a tweet away! ^JayB
1479185431000	798387683135520769	798382346428784640	ATTCares	Niickalodeon	0	@Niickalodeon Thanks for reaching out to us Nick! What is your account number, so we can help assist you? Thank you so much.^AdrianL
1479185220000	798386796807725056	798385350661971968	ATTCares	vloggingDrJim	0	@vloggingDrJim You don't pay for mediocre service. Have you tried troubleshooting? I hope this helps! https://t.co/4KPaKYvLMD ^EdwardJ
1479184822000	798385129798283264	798380499236360193	ATTCares	KaneoHakune	0	@KaneoHakune Hi, Kaneo. We will be happy to check on any issues for you. Kindly DM us your service type and some details. Thanks!^DanaeW
1479184225000	798382623269785600	798375437080506369	ATTCares	marnafriedman	0	@marnafriedman We want to help you, Marna. We understand your time is important. Please DM us your sevice type and details.Thanks.^DanaeW
1479184101000	798382104518283268	798377290459705344	ATTCares	DH10	0	@DH10 Hello Deanne, troubleshoot your service here https://t.co/gfUFJGwZYe to resolve the signal issue you are experiencing. Thanks. ^JohnT
1479184038000	798381838054072320	798379754567045120	ATTCares	Niickalodeon	0	@Niickalodeon Hi Nick! Have you tried trouble shooting your receiver? If not, Her is a link to do so https://t.co/WN5yXfKbZu .^MiiMiiH
1479183204000	798378343586557952	798372638288707584	ATTCares	Ship1725	0	@Ship1725 Hey Adam, try logging out of the app or shutting it down first and then go back in. Can you fill us in once that's done? ^OndiD
1479183153000	798378128590651392	798373844490846209	ATTCares	DravenofKrypton	0	@DravenofKrypton Oh no Louis! We hate to hear your phone was delayed a month! Track your phone here: https://t.co/eZFPT9J74u ^SamP
1479183012000	798377535541309440	798375860734570496	ATTCares	TheOnlyLauraLee	0	@TheOnlyLauraLee We're sorry to hear about your experience.  Please reach out to us if we can help, Laura.
1479182924000	798377167205920773	798375048654520320	ATTCares	shredr90	0	@shredr90 We are aware, and our techs are working diligently to get services up and running. Thank you for your continued patience! ^SaraM
1479182793000	798376615898136580	798371621962706944	ATTCares	DH10	0	@DH10 Hey there, Deanne. Thank you for reaching out to us. We don't want you to feel that way. Is there an error message? ^LeeD
1479182654000	798376033078693888	798375080954765312	ATTCares	ocran_g	0	@ocran_g We can assist you here! Please send us a detailed DM of your current situation so we can get started!^KarZ
1479182280000	798374467349135364	798373662470467584	ATTCares	patnaikvijaysai	0	@patnaikvijaysai We can check here to see what we can do about this unlock request! Send us a DM with your phone number to proceed! ^JeffO
1479181835000	798372597817888772	798365012310065156	ATTCares	HappyJMo	0	@HappyJMo Hi! Please follow this link for an explanation on the missing episode https://t.co/aUXQhGbr0s Please DM us back. Thanks! ^ViktorV
1479181825000	798372557640568833	798368370705973248	ATTCares	ocran_g	0	@ocran_g We sincerely apologize! Can you clarify what you are inquiring about?^MichR
1479181457000	798371013423730688	798369838695673857	ATTCares	Ship1725	0	@Ship1725 Hey, Adam. What is going is wrong with the Wi-Fi? Please let us know we want to help. ^LeeD
1479181450000	798370983300268032	798368798529167361	ATTCares	megan_black06	0	@megan_black06 Hi Brallie! Can you clarify what service you have for further assistance? We are here to help.^MiiMiiH
1479180737000	798367996066598912	798366982470909953	ATTCares	ppaz	0	@ppaz We would be happy to accommodate your complaint, could you DM us the details? Also, were you able to get your issue resolved? ^ChrisT
1479180650000	798367629216010240	798364910581350400	ATTCares	_tyraforbes	0	@_tyraforbes No need to stay on hold, Tyra. We can assist you right here. DM us what you need to proceed. We're here for you. ^AbiO
1479180029000	798365026801352704	798363733689061382	ATTCares	shredr90	0	@shredr90 Oh no! Can you provide us with your area code to check for any outages in area? What service type do you have with us? ^IeshaA
1479179864000	798364332497244165	798360095298035712	ATTCares	judjenot	0	@judjenot Thanks for reaching out to us! Check out this helpful troubleshoot https://t.co/dvELEFny17 If you need help we got you here! ^JayB
1479179672000	798363527782264832	798361644942458882	ATTCares	MarkJaskulski	0	@MarkJaskulski We're sad to hear you feel this way about us, Mark. Please allow us to help. What's going on? ^TianaB
1479179645000	798363412912869377	null	ATTCares	MyStyleVita	0	@MyStyleVita  Oh no! Slow speed is awful. Have you tried troubleshooting? Try this: https://t.co/2hk3eoi7Qb We're here for you!^DanaeW
1479179611000	798363272357548033	798358751518584832	ATTCares	hxc_chris	0	@hxc_chris Hey Chris! We hate that you feel this way. Can you send us your account number?Let's work on getting you a resolution ^CurtisK
1479179271000	798361843999719424	798358763786932224	ATTCares	gavinmwade	0	@gavinmwade We don' want you to be sad Gavin. Check this out https://t.co/Cd0JEECx7m. Let us know if it helps! Thanks for reaching out^AichA
1479179261000	798361802472116224	798359866645434368	ATTCares	rhundhausen	0	@rhundhausen Hello Richard! Please give us more details in a DM so we can fully understand what is going on. Thanks! ^MikeG
1479179116000	798361194511863808	798359051839021056	ATTCares	CurlyWorley	0	@CurlyWorley Hello, James! What type of service do you have? Uverse or DSL internet? We want to help fix that problem. Thanks! ^MikeG
1479178724000	798359551066009600	798356049283596288	ATTCares	NotDevinSeto	0	@NotDevinSeto Kindly DM us back what internet service you have. You have DSL or U-verse internet? Thank you for reaching out! ^MikeG
1479178559000	798358858603331584	798354921821241344	ATTCares	cleanbeef	0	@cleanbeef We would love to explore your options. Can you DM us the primary number on the account for further assistance?^MiiMiiH
1479177998000	798356504671821824	798354083493056512	ATTCares	myylifeasnicole	0	@myylifeasnicole To find a store near you just click the blue "find a store" icon located on the left side of the top of the page. ^JamesD
1479177822000	798355770144395265	798354329732136960	ATTCares	JIAMuniz	0	@JIAMuniz Lets DM! DM us your account info so that we may better assist you, Jacob. We'd love to help you! Thanks in advance! ^JulieR
1479177679000	798355167246712832	798353946993537025	ATTCares	ExuberantHyena	0	@ExuberantHyena Hey we would love to help. DM us so we have appropriate charter space to assist you. Get back with us. Thanks!^JaMarrS
1479177636000	798354987730382849	798352436750598148	ATTCares	b_n_bellamy	0	@b_n_bellamy Thanks for reaching out, Brittany! We can try to assist you with your service issue. Can you please DM us with details?  ^MilS
1479177614000	798354894386331648	798352648093040640	ATTCares	Omarmasry	0	@Omarmasry Click this link to report spam Omar. https://t.co/gehonoo2BQ Please feel free to reach out for any more concerns. Thanks! ^JamesD
1479177502000	798354424469000192	798353320461139969	ATTCares	vicnebulous	0	@vicnebulous Hi, Grant! When did this happen? Tell us where you are located at so that we can check the service. Thanks! ^MikeG
1479177481000	798354337000869888	798353381039423488	ATTCares	franklandt64	0	@franklandt64 Hey Frank, we would love to help.  DM us your full account number &amp; best contact number. Thanks for reaching out! ^JaMarrS
1479177434000	798354138929229824	798352558020587520	ATTCares	JIAMuniz	0	@JIAMuniz Hey Jacobo! Thanks for reaching out. How long has this been going on. Have you tried troubleshooting? Let us know. ^JusT
1479177194000	798353135127449600	798352161625227264	ATTCares	cleanbeef	0	@cleanbeef Hi, please give us chance to turn things around for you! DM us your concern so we can help! ^CarolM
1479177133000	798352879455272965	798348357508829185	ATTCares	myylifeasnicole	0	@myylifeasnicole  Oh no, Nicole! Visit  https://t.co/cmNmHsoyd9  Direct Message us, and let us know how this works for you! Thanks. ^BrittB
1479177091000	798352699980972032	798349183421816832	ATTCares	LanceCari	0	@LanceCari Hey, Lance! Thanks for reaching out to us this way. How can we assist you? Please DM us more details/ account services.^LeeD
1479177034000	798352462767734784	798350348280856577	ATTCares	ocran_g	0	@ocran_g Hello OG, we are here to help with your phone purchase. This link will explain the most current deals available.^RickeyY
1479177028000	798352438096838656	798349605272334336	ATTCares	johncarlos_203	0	@johncarlos_203 We're happy to hear you're interested, John! Be sure to check our GoPhone page here: https://t.co/imBGE9pOiO ^JeffO
1479177018000	798352396128636928	798350258803601408	ATTCares	Omarmasry	0	@Omarmasry That's no good Omar! Please DM us more details on your spamming so we may further assist you. Thanks in advance! ^Deek
1479176971000	798352199122198528	798349432387469312	ATTCares	signedJerry	0	@signedJerry Hello, Jerry! Let us know how we can help you. We can help you on twitter in a DM. Thanks! ^MikeG
1479176847000	798351679347392516	798347293111877632	ATTCares	RedToothClaw	0	@RedToothClaw Have you tried resetting your router? Try hitting the reset button! Let us know if that helps https://t.co/WnHJ6LEl86 ^EbonyP
1479176816000	798351547637768192	798350024644014080	ATTCares	Mints2U	0	@Mints2U That's no good Lovell! Please DM us your phone number followed by if you have bundled services with us. Thanks in advance! ^DeeK
1479176554000	798350450844176384	798347585526206464	ATTCares	karlagalvan23	0	@karlagalvan23 Karla! We are going to review your concern further. Thanks for your patience. We're here for you! Thanks. ^BrittB
1479176452000	798350023373135872	798348940445962241	ATTCares	DwightSchiesser	0	@DwightSchiesser We apologize for the inconvenience Dwight! Check out the link to troubleshoot your service https://t.co/vufnGwFwPb . ^TJP
1479176302000	798349394554880000	798342363915554816	ATTCares	paulgraz	0	@paulgraz Paul! Yes you can block unwanted calls and manage your account, check this link  https://t.co/H46TdPKegH Hope that helps! ^CarolM
1479176137000	798348699659214849	798347208550711296	ATTCares	cleanbeef	0	@cleanbeef Hi, We don't want you to be dissatisfied. We love our veterans and our customers. Please DM us with your concerns. Thanks^DanaeW
1479176004000	798348142794129408	798346212172828672	ATTCares	jvollrathTGC	0	@jvollrathTGC Jason we are here to answer any questions you may have. Looking forward to hearing from you. ^LeeD
1479175916000	798347773963800576	798343208761749505	ATTCares	grant_shultz_	0	@grant_shultz_ Oh no, Grant! Have you tried troubleshooting your service? Check out this link https://t.co/y8r4b97CPG ^EbonyP
1479175803000	798347299797737473	798341847923982336	ATTCares	Mpls_LimoMike	0	@Mpls_LimoMike Oh no, Mike! We would hate for you to leave! What can we do to change your mind? We're here to help! ^MilS
1479175594000	798346424438099968	798341778994761728	ATTCares	cleanbeef	0	@cleanbeef We first want to thank you for being a loyal customer of ours for 15 years. Lets talk! DM us more info on this matter! ^IeshaA
1479175472000	798345910761746433	798341190336806912	ATTCares	mnorris1188	0	@mnorris1188 Hi Mike! That's not what we want to hear. What makes you feel this way? We are here to help. Get back to us please. ^JusT
1479175353000	798345411668811776	798339911837511680	ATTCares	RaymondMcGinnis	0	@RaymondMcGinnis Hey! Thank you for reaching out to us, Ray. What services do you have? Plese DM us with account number/zip code. ^LeeD
1479175120000	798344437071953920	798338491570683904	ATTCares	ExuberantHyena	0	@ExuberantHyena Good evening! Could you please DM us so we can help you further with issue? Thank you! ^CarolM
1479174979000	798343843552854016	798288482175045632	ATTCares	myssmuhliss	0	@myssmuhliss Hi Missy! We'll do our best to help fix your bill! Please DM us your acct# and more details of billing dilemma. ^ViktorV
1479174877000	798343415276503041	798333342064246784	ATTCares	jvollrathTGC	0	@jvollrathTGC Oh No! We definitely want you to help you.We value your committment to us. What can we do to turn this around?^MichR
1479174810000	798343134694481920	798336865535344640	ATTCares	Hoodahmahn	0	@Hoodahmahn That's not what we like to hear, Eric! Allow us to rectify this situation. DM us with your line of business. Thank you! ^CrisH
1479174581000	798342176430231556	798334836725321728	ATTCares	analog76	0	@analog76 Hey! Thank you for reaching out. Could you send us a dm explaining the situation in full? Look forward to hearing back ^JusT
1479174558000	798342077427892224	798340943971659778	ATTCares	Wolfie2142	0	@Wolfie2142 You can sign up here: https://t.co/dlv8iRG1Kv to be notified as soon as Fiber is available in your area, Charles! ^JeffO
1479174544000	798342019475193856	798340029646897152	ATTCares	zzatkin	0	@zzatkin Hi, We definitely want you to be able to send email. Will you DM us your account #? Is it DSL or Uverse? Thanks!^DanaeW
1479174420000	798341500522336256	798333792142364672	ATTCares	the_pegelow	0	@the_pegelow That's no good Kelley! Please DM us with further details on your account so we may further assist you. Thanks! ^DeeK
1479174412000	798341466431033344	798333899558555648	ATTCares	IrrationalBC	0	@IrrationalBC Hi Jacob! We are here for you! Please DM us to give a better description of your concern. Thanks in advance! ^JamesD
1479174247000	798340773108449280	798337810281459744	ATTCares	franklandt64	0	@franklandt64 Frank, DM us to verify your U-verse services and provide us your account number. We'd love to assist you. Thank you! ^CrisH
1479174088000	798340106637758464	798336770702086144	ATTCares	zzatkin	0	@zzatkin Hey! How are you this evening?  We will be glade to assist you. Do you have a service with us? ^LeeD
1479174070000	798340032750845953	798335916569952257	ATTCares	Wolfie2142	0	@Wolfie2142 Oh no, Charles. Please visit https://t.co/dyAouWkW1m and this should help with GIGA Power services! Thanks in advance! ^JulieR
1479173862000	798339157097648128	798331263211995140	ATTCares	FamilyMemoriesT	0	@FamilyMemoriesT Hi, April! We want to help. What U-verse concerns do you have? Please DM us so we can assist you further. Thanks.^DanaeW
1479173769000	798338770512723969	798330894901805056	ATTCares	onthe10brink	0	@onthe10brink Yikes! That's not what we like to hear, Kirsten! Kindly DM us with all the details of this issue you're experiencing! ^SeanF
1479173751000	798338691353559040	798336719258947584	ATTCares	ZeroInDenver	0	@ZeroInDenver Try uninstalling and reinstalling to see if that resolves it! For further assistance, please DM us your account number! ^JeffO
1479173316000	798336869687848960	798334705515036672	ATTCares	ljcook58	0	@ljcook58 We apologize for our miscommunication. Please be sure to DM us with the details of your concern, and we can assist! ^JeffO
1479173262000	798336642893410305	798332221333585920	ATTCares	FrontRowLisa	0	@FrontRowLisa Hello, Lisa! Would you kindly DM us your zip code so we may check if you're being affected by an outage in the area? ^SeanF
1479173167000	798336242463244288	798328296526217216	ATTCares	ZeroInDenver	0	@ZeroInDenver Make sure you're using a compatible device to download shows. Use the link to check compatibility https://t.co/AWLSxK2NgB^KarZ
1479173038000	798335702463377409	798334298503774208	ATTCares	Wolfie2142	0	@Wolfie2142  We definetly don't want you to help you Charles. This link will guide you https://t.co/bvrTXUBZIh. Thanks^MichR
1479172937000	798335280163983360	798331377233989632	ATTCares	orangepez123	0	@orangepez123 We want to make sure we address all your concerns Joy! What internet type do you have? ( DSL or U-Verse? ) DM us details^AichA
1479172832000	798334839502028800	798328884706082816	ATTCares	nickba28	0	@nickba28 Oh No! We definetly don't want you to help you.We value your committment to us.Can you please clarify your service type?^MichR
1479172694000	798334260952170496	798329059432394752	ATTCares	ljcook58	0	@ljcook58 Oh No! We definetly don't want you to help you.We value your committment to us.Can you please clarify your service type?^MichR
1479172604000	798333880797458432	798331456233869312	ATTCares	Wolfie2142	0	@Wolfie2142 Hey Charles! Do you have a residential gateway or a modem? Thank you,^MichR
1479172101000	798331772127899648	798328644015976448	ATTCares	franklandt64	0	@franklandt64 Oh No Frank! We definetly don't want to help you.Can you please clarify what service type you have?^MichR
1479172017000	798331418329944065	798326960753672196	ATTCares	nfishel75	0	@nfishel75 Yikes, Nathan! Allow us to look into this U-verse issue for you, would you mind sending us a DM with your account number? ^ChrisT
1479172014000	798331406204080128	798329916097839104	ATTCares	KhloodIsmail	0	@KhloodIsmail For your privacy we ask that you delete the tweet with your # on it. Please DM us so we can better assist you. Thanks! ^IeshaA
1479171893000	798330900849324032	798329105351516160	ATTCares	Wolfie2142	0	@Wolfie2142  Hi Charles! Do you have U-verse or DSL? Here's a link you can do an internet speed test https://t.co/ibnQjk0gHA ^CarolM
1479171575000	798329565533782017	798326034705907712	ATTCares	Luminous_View	0	@Luminous_View We would be more than happy to help with your switch, Nathalia! DM us for promotions, so we can get you to our family! ^SaraM
1479171522000	798329343600689152	798326471488106500	ATTCares	jvollrathTGC	0	@jvollrathTGC Hi Jason! We'd love to have you apart of our family. Our current promotions for new customers : https://t.co/wczNXdDMlv ^DeeK
1479171500000	798329253557321728	798326636143906816	ATTCares	KhloodIsmail	0	@KhloodIsmail @KhloodIsmail Oh No Khlood! Let us help.Can you please clarify what service type you have?-Michele R Social Media Specialist
1479171353000	798328633823821826	798326824908492800	ATTCares	ljcook58	0	@ljcook58 Hi Les! Thanks for reaching out to us! Please do let us know how we can assist today? ^CarolM
1479171298000	798328403812384773	798326303552372740	ATTCares	orangepez123	0	@orangepez123 We hate to hear your having issues with your service? What internet service do you have with us? Dm us more details! ^JaredA
1479171269000	798328283926511616	798327128018341888	ATTCares	HarleyLamey	0	@HarleyLamey In order to better assist you with your internet, can you kindly dm us your acct # please? Thanks in advance! ^IeshaA
1479171017000	798327225321975809	798324644835041281	ATTCares	Wolfie2142	0	@Wolfie2142 Not a problem! We can help you. Just to clarify, do you have any other services with us? Let us know so we can get started
1479170803000	798326326973304833	798319659506204673	ATTCares	HarleyLamey	0	@HarleyLamey Please confirm if you have DSL or U-verse internet? Giving us this information will help us, Harley. Thank you! ^MikeG
1479170742000	798326072895041537	798324036963069952	ATTCares	Mulder24	0	@Mulder24 Hello, Dan! We would be happy to assist, could you DM us more details? How long has this been going on? ^ChrisT
1479170620000	798325558794977280	798323410170499072	ATTCares	mommachelle3	0	@mommachelle3  Oh no! Kindly provide us with your account number, so we can look further into your concern about U-verse service. ^BrittB
1479170483000	798324985429426176	798321335608950784	ATTCares	orangepez123	0	@orangepez123 Hey Joy! That sounds frustrating. We definitely know how frustrating buffering can be. How long has this been going on? ^JusT
1479170479000	798324970657091584	null	ATTCares	JonShadowpeeh	0	@JonShadowpeeh You're right customer or not. We want to make a good impression. Please DM us a phone # so we may talk to you. Thanks!^DanaeW
1479170300000	798324219939614720	798321408275156992	ATTCares	cup_of_JOSE	0	@cup_of_JOSE Hi Joe! Thanks for reaching out to us! Are you having service issues? Could you please DM us your issue so we can help? ^CarolM
1479170216000	798323867928252416	798320909379600385	ATTCares	JayLifel	0	@JayLifel Thanks for reaching out Jay! Have you tried to troubleshoot your modem? https://t.co/80Za6oZIM9 Check this out! Thanks! ^JayB
1479170185000	798323736059539456	798322079905042432	ATTCares	Wolfie2142	0	@Wolfie2142 Hi, Charles. We want to help. What is upsetting you?^LeeD
1479169794000	798322094874337280	798320878635323392	ATTCares	mendesorsheeran	1	@mendesorsheeran Oh No! We definetly don't want you to feel this way.Can you please dm  a little more details? Thanks ^MichR
1479169548000	798321062492704768	798316216540688385	ATTCares	JonShadowpeeh	0	@JonShadowpeeh Hey Jon! What is your contact information? Also, do you have the plate number of the vehicle? We're here to help.^AdrianL
1479169474000	798320755591131136	798318729276911616	ATTCares	brigsby	0	@brigsby We don't see any issues your area, Ben. Will you DM us your U-verse account number and we  and we can check further. Thanks^DanaeW
1479168906000	798318371498561537	798316138518065152	ATTCares	brigsby	0	@brigsby Hey Ben! Would you mind providing us with your zip code so we may check for an outage? Thank you. ^JusT
1479168689000	798317460894187524	798316273801297920	ATTCares	choklit12	0	@choklit12 Thanks for reaching out to us! What seems to be your account number? This way we can look into your account!^AdrianL
1479168629000	798317208241700864	798309593868828672	ATTCares	weshouldallcare	0	@weshouldallcare Yikes! Joann! What seems to be the issue you are having? We don't like to hear these things from our customers. ^JayB
1479168537000	798316822684729344	798315494977585153	ATTCares	HarleyLamey	0	@HarleyLamey We would love to assist you with that DSL inquiry. We can assist you via chat and by phone: https://t.co/O3CNv6T8xD ^MilS
1479168216000	798315478854860800	798313598015668226	ATTCares	GregLee	0	@GregLee  AT&amp;T is always here for you, Greg! Feel free to reach out anytime for assistance, and we promise you incredible service! ^SaraM
1479168100000	798314990184775680	798307220651917312	ATTCares	I_Love_Crafts88	0	@I_Love_Crafts88 Let's take a look! Please DM us your account number so we can assist! Thanks! ^ValM
1479167821000	798313822616309760	798312732441411584	ATTCares	BeBig112	0	@BeBig112 We that you were not able to watch your content for two weeks! Can you DM us with your zip code? Thanks for reaching out! ^MilS
1479167765000	798313587240501251	798310380510449664	ATTCares	JonShadowpeeh	0	@JonShadowpeeh Yikes! That's not what we like to hear, Jon! Are you currently an AT&amp;T customer? Please DM us with more details! ^SeanF
1479167741000	798313487294464000	798310247639023618	ATTCares	dollskii	0	@dollskii Hello there! Please DM us your account information so that we can check for your service interruptions. Thank you! ^TjP
1479167493000	798312444418555904	798310667203641344	ATTCares	HollyxHawkes	0	@HollyxHawkes No problem Holly! We're here for you if you've any additional questions. Thanks! ^JayB
1479167185000	798311152862265344	798304995062022144	ATTCares	SPURSDACHAMPS	0	@SPURSDACHAMPS Thanks, for your questions about fiber. Try this link:  https://t.co/yYRkLmUCIt Enter the address and Voila! Thanks^DanaeW
1479166894000	798309931401224194	798307978172506112	ATTCares	dollskii	0	@dollskii Hi! Thanks for reaching out! Check out https://t.co/c22y9poWEl for our internet plans and offers! Hope that helps.  ^CarolM
1479166856000	798309771363385344	798306341043322880	ATTCares	HollyxHawkes	0	@HollyxHawkes Yikes, Holly! We are here for you can you DM with clarification on your bill? Did you pay $80 extra? ^ChrisT
1479166686000	798309059665477632	798307940520300545	ATTCares	scorpio0098	0	@scorpio0098 Oh no! Don't give up on us Karen!  We'd love to look into it. DM us your account number for further investigations. ^AichA
1479166478000	798308188399476736	798305629320466433	ATTCares	courtfaint8	0	@courtfaint8 Hey Courtney. We apologies for the inconvenience. Please reach out to us and let us know how we can help you. Thanks! ^JamesD
1479166447000	798308058791346176	798305634835841024	ATTCares	ReM1kZ	0	@ReM1kZ Hello, we can help you fix your issue with your device here. DM us more on the issues that you are experiencing. Thank you. ^JohnT
1479166020000	798306266233864192	798305227111878656	ATTCares	I_Love_Crafts88	0	@I_Love_Crafts88 Oh no! Try this https://t.co/aB0ILRDLMr us know if this helps.^MichR
1479165707000	798304954372886529	798303618831097856	ATTCares	Prissy_Pearls	1	@Prissy_Pearls Hi Kelllay! We'd love to have you apart of our family! DM us for further information or concerns. Thanks in advance! ^DeeK
1479165623000	798304601900548096	798302715357106176	ATTCares	I_Love_Crafts88	0	@I_Love_Crafts88 That's not a problem Nicole! Try here https://t.co/gMgo1ab9hQ. Thank you,^MichR
1479165097000	798302395927240705	798299560779153408	ATTCares	I_Love_Crafts88	0	@I_Love_Crafts88  Hi Nicole. Have you tried troubleshooting the device instead of resetting? Click https://t.co/I3op2xUy4P Thanks! ^JamesD
1479164352000	798299271892242436	798297975621554176	ATTCares	typeOspaceGhost	0	@typeOspaceGhost That's not what we like to hear! Please DM us with details about your internet concern so we can assist you. Thanks! ^CrisH
1479164325000	798299156423081984	798297945179377664	ATTCares	ChelleHutt	0	@ChelleHutt Thank you for your account information. Could you please message us your best contact number? Thanks for your patience! ^JamesD
1479164256000	798298868660043776	798297436779323392	ATTCares	Craigytwiggz	0	@Craigytwiggz Oh No Craig! Let us turn that around for you. Can you please dm us with a little more information regarding your concern.^MicR
1479164124000	798298313799897088	798296280560705536	ATTCares	Sloaner92	0	@Sloaner92 Thanks for reaching out to us Sloan! What is your account number? We'd be more than happy to help you today.^AdrianL
1479164093000	798298185143820293	798297148139958272	ATTCares	ChelleHutt	0	@ChelleHutt Thanks for reaching out. What service are you referring to? Please DM us more details. So we can help! Thanks^DanaeW
1479163687000	798296480981258240	798291762997403648	ATTCares	torriii17	0	@torriii17 Thanks for reaching out Tori! What service it's regards to? We'd love to look into your ticket Tuesday. DM us details. ^AichA
1479163665000	798296391323910144	798290532963336193	ATTCares	ouryeguy	0	@ouryeguy Oh no! We don't want our customers to feel this way. DM us with your account info so, we may better assist you! Thanks! ^BrittB
1479163629000	798296237124550656	797527320038752256	ATTCares	hollywoodbe1	0	@hollywoodbe1 We see you are working with our counterparts on the issue. Please know they are working to meet your needs. Thank you.
1479163467000	798295558448447488	798289604159774722	ATTCares	brianlosoya	0	@brianlosoya  We appreciate your 12 years of loyalty, let's make it another 12! DM us some details of what we can do to keep you! ^SaraM
1479163439000	798295442597511168	798294371988697088	ATTCares	auntT125	0	@auntT125 Hi, Tracy. We don't see an issue in Amarillo. Have you tried the troubleshooting link we sent. Let us know if that helps!^DanaeW
1479163149000	798294226551406592	798293215346642944	ATTCares	Troy_Hubert	0	@Troy_Hubert Hi, Troy. We understand rising bills are not cool. Let us help. Please DM us your service type and more details. Thanks^DanaeW
1479162889000	798293135428157440	798291261396582400	ATTCares	Troy_Hubert	0	@Troy_Hubert We're here for you and don't want to see you go! Please reach out to us for your concern. Thanks in advance. ^JamesD
1479162874000	798293069946908673	798291996200800261	ATTCares	whorish	0	@whorish Hi,Gigi! Kindly DM us to let us know if you have U-verse TV or DIRECTV and U-verse internet or DSL so we may better assist! ^SeanF
1479162770000	798292635366539264	798289958201131008	ATTCares	ouryeguy	0	@ouryeguy Hello Ryan! Lets DM! Provide us with more details on your concerns so that we may better assist you. Thanks in advance! ^JulieR
1479162670000	798292217626558464	798290206914912256	ATTCares	SharePointJoe	0	@SharePointJoe Is everything OK, Joe? Please advise in a DM if you are still needing assistance! We are here for you! ^EdwardJ
1479162485000	798291440522711041	798287884549689344	ATTCares	HowardSherr	0	@HowardSherr Yikes! That's not what we like to hear, Howard! Do you have an ongoing issue that wasn't resolved? If so, please DM us! ^SeanF
1479162308000	798290698130825216	798289450765787136	ATTCares	auntT125	0	@auntT125 Tracy, try troubleshooting with the link below. Also, Dm us your account information. Thanks! https://t.co/LYZAo89L8v ^LillyH
1479162144000	798290011766616064	798286565697089537	ATTCares	GodErmac	0	@GodErmac Hey there, thanks for reaching out to us today! Is there a anything that we can assist you with? Let us know! ^SaraM
1479162046000	798289598921244672	798288653797695488	ATTCares	ClassedeBruno	0	@ClassedeBruno We'd really hate to lose you. Please provide us with your account number so we can help. ^TianaB
1479161950000	798289196456677376	798279453923123200	ATTCares	leogaming83	0	@leogaming83 We would be more than happy to assist you with your number sync. Can you send us a DM and include the account number? ^CurtisK
1479161712000	798288196358590464	798285123632451585	ATTCares	ClassedeBruno	0	@ClassedeBruno Hey there! You can schedule the repair here at :https://t.co/Y30YQNQLJ5. Let me us know if this helps. Thank you^MichR
1479161243000	798286228936269824	798283512675766272	ATTCares	tristan_trawick	0	@tristan_trawick , I am so sorry this has happened to you. Can you provide me with more information on what happened? ^JoslynF
1479161229000	798286170455162881	798285024227364864	ATTCares	GodErmac	0	@GodErmac Good afternoon! Our goal at AT&amp;T is to make sure our clients are satisfied. Please let us know how we can help! Thanks! ^CarolM
