Internal User ID	Country	State	City
4542	United States	Arkansas	NA	
4543	United States	California	NA	
4544	United States	Louisiana	NA	
4545	United States	Iowa	NA	
4546	United States	Dist of Columbia	NA	
4547	United States	Nevada	NA	
4548	United States	New York	NA	
4549	United States	Louisiana	NA	
4550	United States	Minnesota	NA	
4551	United States	South Carolina	NA	
4552	United States	South Carolina	NA	
4553	United States	Arizona	NA	
4554	United States	South Dakota	NA	
4555	United States	Oregon	NA	
4556	United States	South Carolina	NA	
4557	United States	Dist of Columbia	NA	
4558	United States	Colorado	NA	
4559	United States	Indiana	NA	
4560	United States	Colorado	NA	
4561	United States	Montana	NA	
4562	United States	Pennsylvania	NA	
4563	United States	Montana	NA	
4564	United States	Georgia	NA	
4565	United States	Vermont	NA	
4566	United States	Connecticut	NA	
4567	United States	Nevada	NA	
4568	United States	Delaware	NA	
4569	United States	Kansas	NA	
4570	United States	Maine	NA	
4571	United States	Idaho	NA	
4572	United States	Maine	NA	
4573	United States	Maryland	NA	
4574	United States	Connecticut	NA	
4575	United States	Maryland	NA	
4576	United States	Nebraska	NA	
4577	United States	Illinois	NA	
4578	United States	Idaho	NA	
4579	United States	Virginia	NA	
4580	United States	Pennsylvania	NA	
4581	United States	Ohio	NA	
4582	United States	Maine	NA	
4583	United States	Oklahoma	NA	
4584	United States	Utah	NA	
4585	United States	New Jersey	NA	
4586	United States	New Jersey	NA	
4587	United States	Hawaii	NA	
4588	United States	South Dakota	NA	
4589	United States	Kentucky	NA	
4590	United States	Alabama	NA	
4591	United States	Indiana	NA	
4592	United States	South Carolina	NA	
4593	United States	California	NA	
4594	United States	Indiana	NA	
4595	United States	Iowa	NA	
4596	United States	Massachusetts	NA	
4597	United States	South Carolina	NA	
4598	United States	Michigan	NA	
4599	United States	Tennessee	NA	
4600	United States	California	NA	
4601	United States	Massachusetts	NA	
4602	United States	Arkansas	NA	
4603	United States	Hawaii	NA	
4604	United States	North Carolina	NA	
4605	United States	West Virginia	NA	
4606	United States	Georgia	NA	
4607	United States	Arkansas	NA	
4608	United States	Delaware	NA	
4609	United States	Texas	NA	
4610	United States	Georgia	NA	
4611	United States	Pennsylvania	NA	
4612	United States	Montana	NA	
4613	United States	California	NA	
4614	United States	Wyoming	NA	
4615	United States	New Mexico	NA	
4616	United States	Idaho	NA	
4617	United States	Rhode Island	NA	
4618	United States	Vermont	NA	
4619	United States	Mississippi	NA	
4620	United States	Oklahoma	NA	
4621	United States	Oregon	NA	
4622	United States	Missouri	NA	
4623	United States	Colorado	NA	
4624	United States	Texas	NA	
4625	United States	Dist of Columbia	NA	
4626	United States	Wisconsin	NA	
4627	United States	Utah	NA	
4628	United States	Rhode Island	NA	
4629	United States	South Dakota	NA	
4630	United States	California	NA	
4631	United States	South Carolina	NA	
4632	United States	South Dakota	NA	
4633	United States	Georgia	NA	
4634	United States	Maine	NA	
4635	United States	Vermont	NA	
4636	United States	Tennessee	NA	
4637	United States	Georgia	NA	
4638	United States	Kansas	NA	
4639	United States	Maryland	NA	
4640	United States	Connecticut	NA	
4641	United States	Illinois	NA	
4642	United States	Kentucky	NA	
4643	United States	North Carolina	NA	
4644	United States	Vermont	NA	
4645	United States	South Dakota	NA	
4646	United States	Delaware	NA	
4647	United States	Colorado	NA	
4648	United States	Louisiana	NA	
4649	United States	Maine	NA	
4650	United States	California	NA	
4651	United States	Oklahoma	NA	
4652	United States	Rhode Island	NA	
4653	United States	Connecticut	NA	
4654	United States	Vermont	NA	
4655	United States	Maine	NA	
4656	United States	Dist of Columbia	NA	
4657	United States	Montana	NA	
4658	United States	Tennessee	NA	
4659	United States	Alaska	NA	
4660	United States	Iowa	NA	
4661	United States	Ohio	NA	
4662	United States	Pennsylvania	NA	
4663	United States	Kansas	NA	
4664	United States	Michigan	NA	
4665	United States	Kentucky	NA	
4666	United States	Wyoming	NA	
4667	United States	Colorado	NA	
4668	United States	North Dakota	NA	
4669	United States	Oklahoma	NA	
4670	United States	Arkansas	NA	
4671	United States	Wyoming	NA	
4672	United States	New Jersey	NA	
4673	United States	Wisconsin	NA	
4674	United States	South Dakota	NA	
4675	United States	Alaska	NA	
4676	United States	Indiana	NA	
4677	United States	Rhode Island	NA	
4678	United States	New Jersey	NA	
4679	United States	Ohio	NA	
4680	United States	Ohio	NA	
4681	United States	Iowa	NA	
4682	United States	Kansas	NA	
4683	United States	Oregon	NA	
4684	United States	Indiana	NA	
4685	United States	Minnesota	NA	
4686	United States	Florida	NA	
4687	United States	Maryland	NA	
4688	United States	Alabama	NA	
4689	United States	Alabama	NA	
4690	United States	Connecticut	NA	
4691	United States	Virginia	NA	
4692	United States	Washington	NA	
4693	United States	Delaware	NA	
4694	United States	Georgia	NA	
4695	United States	New Jersey	NA	
4696	United States	Texas	NA	
4697	United States	North Dakota	NA	
4698	United States	Pennsylvania	NA	
4699	United States	Kentucky	NA	
4700	United States	Louisiana	NA	
4701	United States	Arizona	NA	
4702	United States	South Carolina	NA	
4703	United States	Arizona	NA	
4704	United States	Iowa	NA	
4705	United States	Minnesota	NA	
4706	United States	Illinois	NA	
4707	United States	Washington	NA	
4708	United States	New Jersey	NA	
4709	United States	Nevada	NA	
4710	United States	Washington	NA	
4711	United States	Rhode Island	NA	
4712	United States	Dist of Columbia	NA	
4713	United States	California	NA	
4714	United States	North Dakota	NA	
4715	United States	Connecticut	NA	
4716	United States	Nevada	NA	
4717	United States	California	NA	
4718	United States	Maryland	NA	
4719	United States	Massachusetts	NA	
4720	United States	Maryland	NA	
4721	United States	New Jersey	NA	
4722	United States	Rhode Island	NA	
4723	United States	Rhode Island	NA	
4724	United States	Arkansas	NA	
4725	United States	Texas	NA	
4726	United States	Florida	NA	
4727	United States	Iowa	NA	
4728	United States	Ohio	NA	
4729	United States	Maine	NA	
4730	United States	Oregon	NA	
4731	United States	Nebraska	NA	
4732	United States	Arkansas	NA	
4733	United States	New Jersey	NA	
4734	United States	Washington	NA	
4735	United States	South Dakota	NA	
4736	United States	Alaska	NA	
4737	United States	Florida	NA	
4738	United States	Virginia	NA	
4739	United States	Dist of Columbia	NA	
4740	United States	Pennsylvania	NA	
4741	United States	Montana	NA	
4742	United States	New Jersey	NA	
4743	United States	Wyoming	NA	
4744	United States	Vermont	NA	
4745	United States	Texas	NA	
4746	United States	Montana	NA	
4747	United States	Minnesota	NA	
4748	United States	Iowa	NA	
4749	United States	Ohio	NA	
4750	United States	Minnesota	NA	
4751	United States	Washington	NA	
4752	United States	Ohio	NA	
4753	United States	Illinois	NA	
4754	United States	New Mexico	NA	
4755	United States	Idaho	NA	
4756	United States	Vermont	NA	
4757	United States	Minnesota	NA	
4758	United States	West Virginia	NA	
4759	United States	North Carolina	NA	
4760	United States	Tennessee	NA	
4761	United States	New Mexico	NA	
4762	United States	Alabama	NA	
4763	United States	California	NA	
4764	United States	Hawaii	NA	
4765	United States	Iowa	NA	
4766	United States	Wisconsin	NA	
4767	United States	Massachusetts	NA	
4768	United States	Illinois	NA	
4769	United States	Louisiana	NA	
4770	United States	Colorado	NA	
4771	United States	Wyoming	NA	
4772	United States	Mississippi	NA	
4773	United States	Washington	NA	
4774	United States	Wisconsin	NA	
4775	United States	Nevada	NA	
4776	United States	Montana	NA	
4777	United States	Minnesota	NA	
4778	United States	Louisiana	NA	
4779	United States	Ohio	NA	
4780	United States	Maine	NA	
4781	United States	Iowa	NA	
4782	United States	Tennessee	NA	
4783	United States	Hawaii	NA	
4784	United States	Missouri	NA	
4785	United States	New Jersey	NA	
4786	United States	Alabama	NA	
4787	United States	Virginia	NA	
4788	United States	Dist of Columbia	NA	
4789	United States	Colorado	NA	
4790	United States	Kentucky	NA	
4791	United States	Oklahoma	NA	
4792	United States	Montana	NA	
4793	United States	Montana	NA	
4794	United States	Maine	NA	
4795	United States	Michigan	NA	
4796	United States	Arkansas	NA	
4797	United States	Illinois	NA	
4798	United States	Arkansas	NA	
4799	United States	Louisiana	NA	
4800	United States	Colorado	NA	
4801	United States	Arizona	NA	
4802	United States	New York	NA	
4803	United States	Montana	NA	
4804	United States	Kentucky	NA	
4805	United States	Texas	NA	
4806	United States	Rhode Island	NA	
4807	United States	North Dakota	NA	
4808	United States	Illinois	NA	
4809	United States	Kansas	NA	
4810	United States	Missouri	NA	
4811	United States	Alaska	NA	
4812	United States	Nebraska	NA	
4813	United States	Maine	NA	
4814	United States	Alabama	NA	
4815	United States	Virginia	NA	
4816	United States	California	NA	
4817	United States	Tennessee	NA	
4818	United States	Alaska	NA	
4819	United States	Oregon	NA	
4820	United States	Louisiana	NA	
4821	United States	Washington	NA	
4822	United States	Texas	NA	
4823	United States	Georgia	NA	
4824	United States	Georgia	NA	
4825	United States	Massachusetts	NA	
4826	United States	Dist of Columbia	NA	
4827	United States	Arkansas	NA	
4828	United States	South Carolina	NA	
4829	United States	Arkansas	NA	
4830	United States	Arkansas	NA	
4831	United States	West Virginia	NA	
4832	United States	Louisiana	NA	
4833	United States	South Carolina	NA	
4834	United States	Nevada	NA	
4835	United States	New Jersey	NA	
4836	United States	North Dakota	NA	
4837	United States	Vermont	NA	
4838	United States	South Carolina	NA	
4839	United States	Indiana	NA	
4840	United States	Tennessee	NA	
4841	United States	Montana	NA	
4842	United States	Alaska	NA	
4843	United States	Virginia	NA	
4844	United States	Texas	NA	
4845	United States	California	NA	
4846	United States	Michigan	NA	
4847	United States	Oregon	NA	
4848	United States	Tennessee	NA	
4849	United States	Kansas	NA	
4850	United States	Delaware	NA	
4851	United States	Illinois	NA	
4852	United States	Dist of Columbia	NA	
4853	United States	Utah	NA	
4854	United States	Pennsylvania	NA	
4855	United States	Virginia	NA	
4856	United States	Kansas	NA	
4857	United States	California	NA	
4858	United States	Kentucky	NA	
4859	United States	Nevada	NA	
4860	United States	Mississippi	NA	
4861	United States	Idaho	NA	
4862	United States	North Carolina	NA	
4863	United States	Oregon	NA	
4864	United States	Maryland	NA	
4865	United States	California	NA	
4866	United States	Arkansas	NA	
4867	United States	Colorado	NA	
4868	United States	Nevada	NA	
4869	United States	Michigan	NA	
4870	United States	North Carolina	NA	
4871	United States	Delaware	NA	
4872	United States	Virginia	NA	
4873	United States	Georgia	NA	
4874	United States	Pennsylvania	NA	
4875	United States	Utah	NA	
4876	United States	Connecticut	NA	
4877	United States	North Carolina	NA	
4878	United States	South Dakota	NA	
4879	United States	Illinois	NA	
4880	United States	Oklahoma	NA	
4881	United States	New Mexico	NA	
4882	United States	Colorado	NA	
4883	United States	Arkansas	NA	
4884	United States	Hawaii	NA	
4885	United States	Michigan	NA	
4886	United States	North Carolina	NA	
4887	United States	Vermont	NA	
4888	United States	Maryland	NA	
4889	United States	Maine	NA	
4890	United States	Oklahoma	NA	
4891	United States	Utah	NA	
4892	United States	South Carolina	NA	
4893	United States	South Carolina	NA	
4894	United States	Utah	NA	
4895	United States	Missouri	NA	
4896	United States	Louisiana	NA	
4897	United States	Kansas	NA	
4898	United States	Washington	NA	
4899	United States	Kentucky	NA	
4900	United States	Maine	NA	
4901	United States	New Mexico	NA	
4902	United States	Massachusetts	NA	
4903	United States	South Dakota	NA	
4904	United States	Pennsylvania	NA	
4905	United States	Indiana	NA	
4906	United States	Tennessee	NA	
4907	United States	Nebraska	NA	
4908	United States	South Carolina	NA	
4909	United States	Vermont	NA	
4910	United States	Iowa	NA	
4911	United States	Idaho	NA	
4912	United States	Minnesota	NA	
4913	United States	New Jersey	NA	
4914	United States	Ohio	NA	
4915	United States	Virginia	NA	
4916	United States	Nevada	NA	
4917	United States	Illinois	NA	
4918	United States	Ohio	NA	
4919	United States	Missouri	NA	
4920	United States	Virginia	NA	
4921	United States	Rhode Island	NA	
4922	United States	Wisconsin	NA	
4923	United States	Dist of Columbia	NA	
4924	United States	Idaho	NA	
4925	United States	Illinois	NA	
4926	United States	Arkansas	NA	
4927	United States	New Jersey	NA	
4928	United States	Virginia	NA	
4929	United States	Idaho	NA	
4930	United States	Maryland	NA	
4931	United States	Georgia	NA	
4932	United States	Ohio	NA	
4933	United States	Vermont	NA	
4934	United States	Arizona	NA	
4935	United States	Dist of Columbia	NA	
4936	United States	Hawaii	NA	
4937	United States	Dist of Columbia	NA	
4938	United States	Massachusetts	NA	
4939	United States	Alabama	NA	
4940	United States	Texas	NA	
4941	United States	Nevada	NA	
4942	United States	Montana	NA	
4943	United States	New Mexico	NA	
4944	United States	Kansas	NA	
4945	United States	West Virginia	NA	
4946	United States	Illinois	NA	
4947	United States	Delaware	NA	
4948	United States	New Jersey	NA	
4949	United States	Tennessee	NA	
4950	United States	Missouri	NA	
4951	United States	Georgia	NA	
4952	United States	South Dakota	NA	
4953	United States	Wyoming	NA	
4954	United States	Colorado	NA	
4955	United States	Michigan	NA	
4956	United States	Montana	NA	
4957	United States	Nevada	NA	
4958	United States	Kansas	NA	
4959	United States	Maine	NA	
4960	United States	Colorado	NA	
4961	United States	Connecticut	NA	
4962	United States	Oklahoma	NA	
4963	United States	South Carolina	NA	
4964	United States	Kentucky	NA	
4965	United States	Illinois	NA	
4966	United States	Indiana	NA	
4967	United States	Nebraska	NA	
4968	United States	Montana	NA	
4969	United States	Alabama	NA	
4970	United States	Wyoming	NA	
4971	United States	Delaware	NA	
4972	United States	Mississippi	NA	
4973	United States	Rhode Island	NA	
4974	United States	South Carolina	NA	
4975	United States	Maryland	NA	
4976	United States	Georgia	NA	
4977	United States	Delaware	NA	
4978	United States	Nebraska	NA	
4979	United States	West Virginia	NA	
4980	United States	Kentucky	NA	
4981	United States	Idaho	NA	
4982	United States	New Hampshire	NA	
4983	United States	Maine	NA	
4984	United States	Tennessee	NA	
4985	United States	Nebraska	NA	
4986	United States	North Carolina	NA	
4987	United States	Massachusetts	NA	
4988	United States	Nevada	NA	
4989	United States	California	NA	
4990	United States	Minnesota	NA	
4991	United States	Minnesota	NA	
4992	United States	Dist of Columbia	NA	
4993	United States	Louisiana	NA	
4994	United States	Indiana	NA	
4995	United States	Delaware	NA	
4996	United States	Alabama	NA	
4997	United States	New Hampshire	NA	
4998	United States	Oklahoma	NA	
4999	United States	Indiana	NA	
5000	United States	Texas	NA	
5001	United States	Oklahoma	NA	
5002	United States	California	NA	
5003	United States	New York	NA	
5004	United States	Washington	NA	
5005	United States	New Jersey	NA	
5006	United States	Nebraska	NA	
5007	United States	Ohio	NA	
5008	United States	Missouri	NA	
5009	United States	Mississippi	NA	
5010	United States	North Carolina	NA	
5011	United States	North Dakota	NA	
5012	United States	Kansas	NA	
5013	United States	New Mexico	NA	
5014	United States	Rhode Island	NA	
5015	United States	Ohio	NA	
5016	United States	West Virginia	NA	
5017	United States	Idaho	NA	
5018	United States	Kentucky	NA	
5019	United States	Kansas	NA	
5020	United States	Dist of Columbia	NA	
5021	United States	South Dakota	NA	
5022	United States	Wyoming	NA	
5023	United States	California	NA	
5024	United States	North Carolina	NA	
5025	United States	Georgia	NA	
5026	United States	North Dakota	NA	
5027	United States	Alabama	NA	
5028	United States	Delaware	NA	
5029	United States	Maine	NA	
5030	United States	Connecticut	NA	
5031	United States	New Jersey	NA	
5032	United States	Rhode Island	NA	
5033	United States	Maryland	NA	
5034	United States	Indiana	NA	
5035	United States	Kansas	NA	
5036	United States	South Dakota	NA	
5037	United States	Michigan	NA	
5038	United States	Minnesota	NA	
5039	United States	Pennsylvania	NA	
5040	United States	Louisiana	NA	
5041	United States	Arizona	NA	
5042	United States	West Virginia	NA	
5043	United States	Hawaii	NA	
5044	United States	Hawaii	NA	
5045	United States	Colorado	NA	
5046	United States	Arizona	NA	
5047	United States	New Mexico	NA	
5048	United States	Arkansas	NA	
5049	United States	Oklahoma	NA	
5050	United States	Illinois	NA	
5051	United States	Missouri	NA	
5052	United States	Ohio	NA	
5053	United States	Alaska	NA	
5054	United States	Nevada	NA	
5055	United States	Arkansas	NA	
5056	United States	New Hampshire	NA	
5057	United States	Massachusetts	NA	
5058	United States	North Dakota	NA	
5059	United States	Texas	NA	
5060	United States	Maryland	NA	
5061	United States	Pennsylvania	NA	
5062	United States	Pennsylvania	NA	
5063	United States	Ohio	NA	
5064	United States	Colorado	NA	
5065	United States	Hawaii	NA	
5066	United States	Pennsylvania	NA	
5067	United States	Alaska	NA	
5068	United States	Oregon	NA	
5069	United States	Oklahoma	NA	
5070	United States	Wisconsin	NA	
5071	United States	Nevada	NA	
5072	United States	Alabama	NA	
5073	United States	New Mexico	NA	
5074	United States	Mississippi	NA	
5075	United States	Wisconsin	NA	
5076	United States	Indiana	NA	
5077	United States	South Dakota	NA	
5078	United States	Arkansas	NA	
5079	United States	North Carolina	NA	
5080	United States	New Hampshire	NA	
5081	United States	South Carolina	NA	
5082	United States	Alaska	NA	
5083	United States	Montana	NA	
5084	United States	Georgia	NA	
5085	United States	Vermont	NA	
5086	United States	Georgia	NA	
5087	United States	Montana	NA	
5088	United States	Utah	NA	
5089	United States	Pennsylvania	NA	
5090	United States	Pennsylvania	NA	
5091	United States	California	NA	
5092	United States	Oregon	NA	
5093	United States	Oklahoma	NA	
5094	United States	Michigan	NA	
5095	United States	New Jersey	NA	
5096	United States	Nebraska	NA	
5097	United States	Pennsylvania	NA	
5098	United States	Nevada	NA	
5099	United States	Nebraska	NA	
5100	United States	Tennessee	NA	
5101	United States	Michigan	NA	
5102	United States	South Dakota	NA	
5103	United States	New Mexico	NA	
5104	United States	Mississippi	NA	
5105	United States	Massachusetts	NA	
5106	United States	New Jersey	NA	
5107	United States	Hawaii	NA	
5108	United States	Wyoming	NA	
5109	United States	Illinois	NA	
5110	United States	Florida	NA	
5111	United States	North Dakota	NA	
5112	United States	California	NA	
5113	United States	Nevada	NA	
5114	United States	Idaho	NA	
5115	United States	North Dakota	NA	
5116	United States	Montana	NA	
5117	United States	Wisconsin	NA	
5118	United States	Iowa	NA	
5119	United States	Illinois	NA	
5120	United States	Washington	NA	
5121	United States	Idaho	NA	
5122	United States	Arizona	NA	
5123	United States	Ohio	NA	
5124	United States	California	NA	
5125	United States	New Hampshire	NA	
5126	United States	Alabama	NA	
5127	United States	North Dakota	NA	
5128	United States	Texas	NA	
5129	United States	Pennsylvania	NA	
5130	United States	South Carolina	NA	
5131	United States	Wyoming	NA	
5132	United States	North Carolina	NA	
5133	United States	Maryland	NA	
5134	United States	South Carolina	NA	
5135	United States	Delaware	NA	
5136	United States	North Carolina	NA	
5137	United States	Kansas	NA	
5138	United States	Alabama	NA	
5139	United States	Louisiana	NA	
5140	United States	Mississippi	NA	
5141	United States	Georgia	NA	
5142	United States	Delaware	NA	
5143	United States	Oregon	NA	
5144	United States	Connecticut	NA	
5145	United States	Montana	NA	
5146	United States	Nebraska	NA	
5147	United States	Illinois	NA	
5148	United States	Colorado	NA	
5149	United States	Wyoming	NA	
5150	United States	Delaware	NA	
5151	United States	Washington	NA	
5152	United States	Vermont	NA	
5153	United States	New Mexico	NA	
5154	United States	South Dakota	NA	
5155	United States	Delaware	NA	
5156	United States	Connecticut	NA	
5157	United States	Idaho	NA	
5158	United States	Michigan	NA	
5159	United States	Nebraska	NA	
5160	United States	Georgia	NA	
5161	United States	Washington	NA	
5162	United States	Arkansas	NA	
5163	United States	Michigan	NA	
5164	United States	Idaho	NA	
5165	United States	Oregon	NA	
5166	United States	Rhode Island	NA	
5167	United States	Maine	NA	
5168	United States	Idaho	NA	
5169	United States	Minnesota	NA	
5170	United States	Minnesota	NA	
5171	United States	New Mexico	NA	
5172	United States	Idaho	NA	
5173	United States	Oregon	NA	
5174	United States	Indiana	NA	
5175	United States	Texas	NA	
5176	United States	New Mexico	NA	
5177	United States	North Carolina	NA	
5178	United States	Massachusetts	NA	
5179	United States	Idaho	NA	
5180	United States	Rhode Island	NA	
5181	United States	Montana	NA	
5182	United States	Vermont	NA	
5183	United States	North Carolina	NA	
5184	United States	Illinois	NA	
5185	United States	Wyoming	NA	
5186	United States	New Jersey	NA	
5187	United States	Vermont	NA	
5188	United States	Arizona	NA	
5189	United States	Virginia	NA	
5190	United States	New York	NA	
5191	United States	Mississippi	NA	
5192	United States	Wyoming	NA	
5193	United States	Vermont	NA	
5194	United States	West Virginia	NA	
5195	United States	Wisconsin	NA	
5196	United States	Louisiana	NA	
5197	United States	Delaware	NA	
5198	United States	New York	NA	
5199	United States	Wisconsin	NA	
5200	United States	Montana	NA	
5201	United States	Alabama	NA	
5202	United States	Hawaii	NA	
5203	United States	Ohio	NA	
5204	United States	North Dakota	NA	
5205	United States	New Jersey	NA	
5206	United States	Colorado	NA	
5207	United States	Kansas	NA	
5208	United States	Alabama	NA	
5209	United States	North Dakota	NA	
5210	United States	Vermont	NA	
5211	United States	Massachusetts	NA	
5212	United States	New Jersey	NA	
5213	United States	Georgia	NA	
5214	United States	Ohio	NA	
5215	United States	Michigan	NA	
5216	United States	Virginia	NA	
5217	United States	Texas	NA	
5218	United States	South Carolina	NA	
5219	United States	New Jersey	NA	
5220	United States	Iowa	NA	
5221	United States	South Carolina	NA	
5222	United States	Ohio	NA	
5223	United States	Wisconsin	NA	
5224	United States	New Mexico	NA	
5225	United States	North Carolina	NA	
5226	United States	Massachusetts	NA	
5227	United States	Pennsylvania	NA	
5228	United States	Alabama	NA	
5229	United States	North Dakota	NA	
5230	United States	Florida	NA	
5231	United States	Tennessee	NA	
5232	United States	Michigan	NA	
5233	United States	Colorado	NA	
5234	United States	Kansas	NA	
5235	United States	Indiana	NA	
5236	United States	Arizona	NA	
5237	United States	Florida	NA	
5238	United States	New Jersey	NA	
5239	United States	California	NA	
5240	United States	Texas	NA	
5241	United States	Louisiana	NA	
5242	United States	New Hampshire	NA	
5243	United States	Wisconsin	NA	
5244	United States	Kansas	NA	
5245	United States	California	NA	
5246	United States	North Carolina	NA	
5247	United States	Colorado	NA	
5248	United States	Utah	NA	
5249	United States	Indiana	NA	
5250	United States	California	NA	
5251	United States	Wisconsin	NA	
5252	United States	Iowa	NA	
5253	United States	North Dakota	NA	
5254	United States	Kentucky	NA	
5255	United States	South Carolina	NA	
5256	United States	Kansas	NA	
5257	United States	West Virginia	NA	
5258	United States	Texas	NA	
5259	United States	California	NA	
5260	United States	Ohio	NA	
5261	United States	Utah	NA	
5262	United States	Kentucky	NA	
5263	United States	Wisconsin	NA	
5264	United States	Arkansas	NA	
5265	United States	Kentucky	NA	
5266	United States	Michigan	NA	
5267	United States	Montana	NA	
5268	United States	Michigan	NA	
5269	United States	Vermont	NA	
5270	United States	New Jersey	NA	
5271	United States	Oregon	NA	
5272	United States	Wisconsin	NA	
5273	United States	West Virginia	NA	
5274	United States	Wisconsin	NA	
5275	United States	Dist of Columbia	NA	
5276	United States	Hawaii	NA	
5277	United States	Washington	NA	
5278	United States	Maryland	NA	
5279	United States	Pennsylvania	NA	
5280	United States	Hawaii	NA	
5281	United States	Nevada	NA	
5282	United States	Idaho	NA	
5283	United States	Delaware	NA	
5284	United States	Georgia	NA	
5285	United States	Ohio	NA	
5286	United States	Ohio	NA	
5287	United States	Kansas	NA	
5288	United States	Utah	NA	
5289	United States	Nevada	NA	
5290	United States	Georgia	NA	
5291	United States	Arkansas	NA	
5292	United States	South Dakota	NA	
5293	United States	Texas	NA	
5294	United States	Oklahoma	NA	
5295	United States	Pennsylvania	NA	
5296	United States	New Mexico	NA	
5297	United States	Kentucky	NA	
5298	United States	Mississippi	NA	
5299	United States	Kentucky	NA	
5300	United States	Dist of Columbia	NA	
5301	United States	Connecticut	NA	
5302	United States	Montana	NA	
5303	United States	Dist of Columbia	NA	
5304	United States	Connecticut	NA	
5305	United States	Indiana	NA	
5306	United States	Oklahoma	NA	
5307	United States	Massachusetts	NA	
5308	United States	Louisiana	NA	
5309	United States	Tennessee	NA	
5310	United States	Washington	NA	
5311	United States	Missouri	NA	
5312	United States	Iowa	NA	
5313	United States	Florida	NA	
5314	United States	Ohio	NA	
5315	United States	Minnesota	NA	
5316	United States	Maryland	NA	
5317	United States	Michigan	NA	
5318	United States	Vermont	NA	
5319	United States	Florida	NA	
5320	United States	Mississippi	NA	
5321	United States	Maryland	NA	
5322	United States	Tennessee	NA	
5323	United States	Nebraska	NA	
5324	United States	Idaho	NA	
5325	United States	Hawaii	NA	
5326	United States	New York	NA	
5327	United States	New Jersey	NA	
5328	United States	Maine	NA	
5329	United States	Oklahoma	NA	
5330	United States	Indiana	NA	
5331	United States	Georgia	NA	
5332	United States	Oklahoma	NA	
5333	United States	Idaho	NA	
5334	United States	Alabama	NA	
5335	United States	Kansas	NA	
5336	United States	New York	NA	
5337	United States	Oklahoma	NA	
5338	United States	Wisconsin	NA	
5339	United States	Oklahoma	NA	
5340	United States	Kansas	NA	
5341	United States	Kansas	NA	
5342	United States	Maryland	NA	
5343	United States	Oregon	NA	
5344	United States	Vermont	NA	
5345	United States	California	NA	
5346	United States	Ohio	NA	
5347	United States	Idaho	NA	
5348	United States	Maine	NA	
5349	United States	Maine	NA	
5350	United States	New Hampshire	NA	
5351	United States	Alabama	NA	
5352	United States	Wisconsin	NA	
5353	United States	New Mexico	NA	
5354	United States	Kentucky	NA	
5355	United States	Kentucky	NA	
5356	United States	Nebraska	NA	
5357	United States	Maine	NA	
5358	United States	Montana	NA	
5359	United States	Arizona	NA	
5360	United States	Wyoming	NA	
5361	United States	North Carolina	NA	
5362	United States	Michigan	NA	
5363	United States	Minnesota	NA	
5364	United States	Wisconsin	NA	
5365	United States	North Dakota	NA	
5366	United States	Michigan	NA	
5367	United States	Missouri	NA	
5368	United States	Michigan	NA	
5369	United States	Delaware	NA	
5370	United States	South Dakota	NA	
5371	United States	Idaho	NA	
5372	United States	South Carolina	NA	
5373	United States	New Hampshire	NA	
5374	United States	New York	NA	
5375	United States	Wisconsin	NA	
5376	United States	Florida	NA	
5377	United States	Utah	NA	
5378	United States	Arkansas	NA	
5379	United States	Michigan	NA	
5380	United States	Montana	NA	
5381	United States	West Virginia	NA	
5382	United States	South Carolina	NA	
5383	United States	Nebraska	NA	
5384	United States	Massachusetts	NA	
5385	United States	Missouri	NA	
5386	United States	Washington	NA	
5387	United States	New York	NA	
5388	United States	Wyoming	NA	
5389	United States	New Jersey	NA	
5390	United States	Michigan	NA	
5391	United States	Indiana	NA	
5392	United States	Kansas	NA	
5393	United States	Washington	NA	
5394	United States	Iowa	NA	
5395	United States	Idaho	NA	
5396	United States	Nebraska	NA	
5397	United States	Georgia	NA	
5398	United States	Washington	NA	
5399	United States	Utah	NA	
5400	United States	Utah	NA	
5401	United States	Maine	NA	
5402	United States	Delaware	NA	
5403	United States	Georgia	NA	
5404	United States	Alaska	NA	
5405	United States	Ohio	NA	
5406	United States	Nevada	NA	
5407	United States	Rhode Island	NA	
5408	United States	Louisiana	NA	
5409	United States	Alaska	NA	
5410	United States	Arkansas	NA	
5411	United States	Vermont	NA	
5412	United States	South Carolina	NA	
5413	United States	Idaho	NA	
5414	United States	Kansas	NA	
5415	United States	Connecticut	NA	
5416	United States	West Virginia	NA	
5417	United States	Louisiana	NA	
5418	United States	New York	NA	
5419	United States	Oregon	NA	
5420	United States	West Virginia	NA	
5421	United States	New Hampshire	NA	
5422	United States	Oregon	NA	
5423	United States	Dist of Columbia	NA	
5424	United States	Iowa	NA	
5425	United States	Nevada	NA	
5426	United States	Michigan	NA	
5427	United States	Maryland	NA	
5428	United States	Michigan	NA	
5429	United States	Utah	NA	
5430	United States	Nevada	NA	
5431	United States	Michigan	NA	
5432	United States	Minnesota	NA	
5433	United States	South Dakota	NA	
5434	United States	Arizona	NA	
5435	United States	Montana	NA	
5436	United States	Tennessee	NA	
5437	United States	Pennsylvania	NA	
5438	United States	Maryland	NA	
5439	United States	Alabama	NA	
5440	United States	Iowa	NA	
5441	United States	Alaska	NA	
5442	United States	West Virginia	NA	
5443	United States	Missouri	NA	
5444	United States	Arkansas	NA	
5445	United States	Wisconsin	NA	
5446	United States	Iowa	NA	
5447	United States	Alabama	NA	
